fb_id,tran_no,tran_date,supp_code,usage,remarks,cost_center,analysis_code,subanalysis_code,
SCRGEOFB,SC33TRIN/1041/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"3425 - Prince Sudersanam E, Travel to  KUL/JHB/KUL , dt - 16/05/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 418008229, dt - 15/05/2018",18l119es,,,
SCRGEOFB,SC33TRIN/1042/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"3425 - Prince Sudersanam E, Travel to  KUL/MAA , dt - 18/05/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 418008289, dt - 18/05/2018",18l119es,,,
SCRGEOFB,SC33TRIN/1042/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"3425 - Prince Sudersanam E, Travel to  KUL/MAA , dt - 18/05/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 418008289, dt - 18/05/2018",18l119es,,,
SCRGEOFB,SC33TRIN/1043/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"8927 - Sunil Shukla, Travel to  MAA-DEL , dt - 24/06/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718017891, dt - 23/06/2018",17Z143ES,,,
SCRGEOFB,SC33TRIN/1043/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"8927 - Sunil Shukla, Travel to  MAA-DEL , dt - 24/06/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718017891, dt - 23/06/2018",17Z143ES,,,
SCRGEOFB,SC33TRIN/1044/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"6116 - Daniel Ananda Moorthy P S, Travel to  MAA-DXB-MAA , dt - 30/06/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018616, dt - 28/06/2018",18Z124ES,,,
SCRGEOFB,SC33TRIN/1044/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"6116 - Daniel Ananda Moorthy P S, Travel to  MAA-DXB-MAA , dt - 30/06/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018616, dt - 28/06/2018",18Z124ES,,,
SCRGEOFB,SC33TRIN/1045/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"11129 - Preethi R, Travel to  MAA-BKK-MNL-BKK-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018609, dt - 28/06/2018",15A174ES,,,
SCRGEOFB,SC33TRIN/1045/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"11129 - Preethi R, Travel to  MAA-BKK-MNL-BKK-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018609, dt - 28/06/2018",15A174ES,,,
SCRGEOFB,SC33TRIN/1046/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"10248 - Ravi Bhardwaj, Travel to  RGN-KUL , dt - 07/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018733, dt - 28/06/2018",17A186ES,,,
SCRGEOFB,SC33TRIN/1046/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"10248 - Ravi Bhardwaj, Travel to  RGN-KUL , dt - 07/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018733, dt - 28/06/2018",17A186ES,,,
SCRGEOFB,SC33TRIN/1047/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"2969 - Ranganathan J, Travel to  MAA-DXB-LGW-MAN-DXB , dt - 03/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018613, dt - 28/06/2018",SLSCOM,,,
SCRGEOFB,SC33TRIN/1047/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"2969 - Ranganathan J, Travel to  MAA-DXB-LGW-MAN-DXB , dt - 03/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018613, dt - 28/06/2018",SLSCOM,,,
SCRGEOFB,SC33TRIN/1048/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"10498 - Saravana Kumar K, Travel to  TRZ-KUL-JHB-KUL-TRZ , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018617, dt - 28/06/2018",18L119ES,,,
SCRGEOFB,SC33TRIN/1048/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"10498 - Saravana Kumar K, Travel to  TRZ-KUL-JHB-KUL-TRZ , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018617, dt - 28/06/2018",18L119ES,,,
SCRGEOFB,SC33TRIN/1049/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"9226 - Suganthi R, Travel to  MAA-CDG-LAX-CDG-MAA , dt - 05/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018625, dt - 28/06/2018",16U118AV,,,
SCRGEOFB,SC33TRIN/1049/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"9226 - Suganthi R, Travel to  MAA-CDG-LAX-CDG-MAA , dt - 05/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018625, dt - 28/06/2018",16U118AV,,,
SCRGEOFB,SC33TRIN/1050/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"6041 - Shanmuga Sundaram G, Travel to  MAA-DXB-DUR-DXB-MAA , dt - 03/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018620, dt - 28/06/2018",17F103HP,,,
SCRGEOFB,SC33TRIN/1050/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"6041 - Shanmuga Sundaram G, Travel to  MAA-DXB-DUR-DXB-MAA , dt - 03/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718018620, dt - 28/06/2018",17F103HP,,,
SCRGEOFB,SC33TRIN/1051/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"TP2132 - Anandhavelu K, Travel to  SIN-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019167, dt - 29/06/2018",16A104ES,,,
SCRGEOFB,SC33TRIN/1052/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"12298 - Santosh Prasad, Travel to  MNL-BKK-MAA , dt - 02/09/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019136, dt - 29/06/2018",15A174ES,,,
SCRGEOFB,SC33TRIN/1053/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"12816 - Lakshminarasimhan K, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019364, dt - 30/06/2018",17P115ES,,,
SCRGEOFB,SC33TRIN/1053/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"12816 - Lakshminarasimhan K, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019364, dt - 30/06/2018",17P115ES,,,
SCRGEOFB,SC33TRIN/1054/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"12816 - Lakshminarasimhan K, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019360, dt - 30/06/2018",17P115ES,,,
SCRGEOFB,SC33TRIN/1054/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"12816 - Lakshminarasimhan K, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019360, dt - 30/06/2018",17P115ES,,,
SCRGEOFB,SC33TRIN/1055/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"12114 - Latha Anand, Travel to  MNL-HKG-MAA , dt - 30/06/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019253, dt - 30/06/2018",18P106ES,,,
SCRGEOFB,SC33TRIN/1056/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"11930 - Sushil Raghuwanshi, Travel to  MAA-HKG-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019380, dt - 30/06/2018",18A130AV,,,
SCRGEOFB,SC33TRIN/1056/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"11930 - Sushil Raghuwanshi, Travel to  MAA-HKG-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019380, dt - 30/06/2018",18A130AV,,,
SCRGEOFB,SC33TRIN/1057/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"11708 - Saurabh Gupta, Travel to  DMM-MCT-DEL , dt - 20/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019261, dt - 30/06/2018",17Z216ES,,,
SCRGEOFB,SC33TRIN/1058/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"12816 - Lakshminarasimhan K, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019365, dt - 30/06/2018",17P115ES,,,
SCRGEOFB,SC33TRIN/1058/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"12816 - Lakshminarasimhan K, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019365, dt - 30/06/2018",17P115ES,,,
SCRGEOFB,SC33TRIN/1059/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"12795 - Manik Sarkar, Travel to  DEL-HKG-MNL-HKG-DEL , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019386, dt - 30/06/2018",17P128ES,,,
SCRGEOFB,SC33TRIN/1059/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"12795 - Manik Sarkar, Travel to  DEL-HKG-MNL-HKG-DEL , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019386, dt - 30/06/2018",17P128ES,,,
SCRGEOFB,SC33TRIN/1060/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"12488 - Chhavi N Sarihyan, Travel to  MAA-KUL , dt - 30/06/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019374, dt - 30/06/2018",17L140ES,,,
SCRGEOFB,SC33TRIN/1060/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"12488 - Chhavi N Sarihyan, Travel to  MAA-KUL , dt - 30/06/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019374, dt - 30/06/2018",17L140ES,,,
SCRGEOFB,SC33TRIN/1061/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"2969 - Ranganathan J, Travel to  LGW-GCI-MAN , dt - 03/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019270, dt - 30/06/2018",SLSCOM,,,
SCRGEOFB,SC33TRIN/1061/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"2969 - Ranganathan J, Travel to  LGW-GCI-MAN , dt - 03/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019270, dt - 30/06/2018",SLSCOM,,,
SCRGEOFB,SC33TRIN/1062/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"11941 - Gowtham Vishnu P, Travel to  MAA-HKG-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019448, dt - 30/06/2018",18A130AV,,,
SCRGEOFB,SC33TRIN/1062/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"11941 - Gowtham Vishnu P, Travel to  MAA-HKG-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019448, dt - 30/06/2018",18A130AV,,,
SCRGEOFB,SC33TRIN/1063/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"3896 - Balaji S, Travel to  MAA-HKG-MAA , dt - 02/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019378, dt - 30/06/2018",13A107AV,,,
SCRGEOFB,SC33TRIN/1063/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"3896 - Balaji S, Travel to  MAA-HKG-MAA , dt - 02/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019378, dt - 30/06/2018",13A107AV,,,
SCRGEOFB,SC33TRIN/1064/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"9377 - Sanjay Garg, Travel to  DEL-KUL-DEL , dt - 10/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019453, dt - 30/06/2018",16L163ES,,,
SCRGEOFB,SC33TRIN/1064/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"9377 - Sanjay Garg, Travel to  DEL-KUL-DEL , dt - 10/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019453, dt - 30/06/2018",16L163ES,,,
SCRGEOFB,SC33TRIN/1065/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"5361 - Saravanan Rajarajan S, Travel to  MAA-KUL-BDO-CGK-KUL , dt - 09/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019362, dt - 30/06/2018",13A107AV,,,
SCRGEOFB,SC33TRIN/1065/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"5361 - Saravanan Rajarajan S, Travel to  MAA-KUL-BDO-CGK-KUL , dt - 09/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019362, dt - 30/06/2018",13A107AV,,,
SCRGEOFB,SC33TRIN/1066/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"9641 - Vishnu M Karakkattu, Travel to  MAA-HKG-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019447, dt - 30/06/2018",13A107AV,,,
SCRGEOFB,SC33TRIN/1066/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"9641 - Vishnu M Karakkattu, Travel to  MAA-HKG-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019447, dt - 30/06/2018",13A107AV,,,
SCRGEOFB,SC33TRIN/1067/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"8446 - Suchi Neelayan, Travel to  DOH-RGN-DOH , dt - 03/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019385, dt - 30/06/2018",17A186ES,,,
SCRGEOFB,SC33TRIN/1067/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"8446 - Suchi Neelayan, Travel to  DOH-RGN-DOH , dt - 03/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019385, dt - 30/06/2018",17A186ES,,,
SCRGEOFB,SC33TRIN/1068/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE,"12256 - Kavin P, Travel to  MAA-KUL-HKG-KUL-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019290, dt - 30/06/2018",18O104ES,,,
SCRGEOFB,SC33TRIN/1068/19,30-Jul-18,S00238,ITH_FOR_TRV_FARE_GST,"12256 - Kavin P, Travel to  MAA-KUL-HKG-KUL-MAA , dt - 01/07/2018 , INTERNATIONAL TRAVEL HOUSE LTD Invoice No.  - 4718019290, dt - 30/06/2018",18O104ES,,,
SCRGEOFB,SC33TRIN/1069/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"RT0074 - Balaji S S, Travel to  JHB-KUL-MAA , dt - 03/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0125508, dt - 29/06/2018",18L119ES,,,
SCRGEOFB,SC33TRIN/1070/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"8976 - Vijaya Lakshmi K, Travel to  MAA-DXB-MAA , dt - 02/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0127060, dt - 02/07/2018",18Z130BO,,,
SCRGEOFB,SC33TRIN/1070/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"8976 - Vijaya Lakshmi K, Travel to  MAA-DXB-MAA , dt - 02/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0127060, dt - 02/07/2018",18Z130BO,,,
SCRGEOFB,SC33TRIN/1071/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"13009 - Swathi N S, Travel to  MAA-HKG-MNL-HKG-MAA , dt - 05/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0127431, dt - 02/07/2018",15A174ES,,,
SCRGEOFB,SC33TRIN/1071/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"13009 - Swathi N S, Travel to  MAA-HKG-MNL-HKG-MAA , dt - 05/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0127431, dt - 02/07/2018",15A174ES,,,
SCRGEOFB,SC33TRIN/1072/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"5128 - Sathish Kumar T D, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 15/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0128031, dt - 03/07/2018",17P126ES,,,
SCRGEOFB,SC33TRIN/1072/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"5128 - Sathish Kumar T D, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 15/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0128031, dt - 03/07/2018",17P126ES,,,
SCRGEOFB,SC33TRIN/1073/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"11628 - Ganesh Durai M, Travel to  SIN-MAA , dt - 15/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0129977, dt - 05/07/2018",17A145BO,,,
SCRGEOFB,SC33TRIN/1074/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"5128 - Sathish Kumar T D, Travel to  MAA-KUL-MNL-KUL-MAA , dt - 31/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0131461, dt - 06/07/2018",17P126ES,,,
SCRGEOFB,SC33TRIN/1075/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"TP2250 - Anil Lulla, Travel to  ATL-DOH-BOM , dt - 08/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0131810, dt - 07/07/2018",17U171ES,,,
SCRGEOFB,SC33TRIN/1076/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"12426 - Chakravarthy Anguluru, Travel to  MAA-KUL-CGK-KUL-MAA , dt - 14/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0131747, dt - 07/07/2018",17A180ES,,,
SCRGEOFB,SC33TRIN/1076/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"12426 - Chakravarthy Anguluru, Travel to  MAA-KUL-CGK-KUL-MAA , dt - 14/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0131747, dt - 07/07/2018",17A180ES,,,
SCRGEOFB,SC33TRIN/1077/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"9989 - Ravi R, Travel to  MAA-DEL-JFK-FLL-DEL-MAA , dt - 13/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0133018, dt - 09/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/1077/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"9989 - Ravi R, Travel to  MAA-DEL-JFK-FLL-DEL-MAA , dt - 13/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0133018, dt - 09/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/1078/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"12096 - Paridhy Goyal, Travel to  MAA-DEL-JFK-FLL-DEL-MAA , dt - 13/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0132991, dt - 09/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/1078/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"12096 - Paridhy Goyal, Travel to  MAA-DEL-JFK-FLL-DEL-MAA , dt - 13/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0132991, dt - 09/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/1079/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"12986 - Don Sunny, Travel to  MAA-KUL-MEL-KUL-MAA , dt - 21/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0132937, dt - 09/07/2018",16T159ES,,,
SCRGEOFB,SC33TRIN/1079/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"12986 - Don Sunny, Travel to  MAA-KUL-MEL-KUL-MAA , dt - 21/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0132937, dt - 09/07/2018",16T159ES,,,
SCRGEOFB,SC33TRIN/1080/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"12138 - Dinesh Y, Travel to  MNL-KUL-MAA , dt - 20/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0132849, dt - 09/07/2018",15A174ES,,,
SCRGEOFB,SC33TRIN/1081/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"6188 - Amit Rai, Travel to  ATL-AMS-DEL , dt - 10/08/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0134059, dt - 10/07/2018",17U171ES,,,
SCRGEOFB,SC33TRIN/1082/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"9989 - Ravi R, Travel to  DEL-JFK-JFK-FLL-DEL-MAA , dt - 15/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0135365, dt - 11/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/1083/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"9989 - Ravi R, Travel to  NAG-DEL , dt - 14/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0135357, dt - 11/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/1083/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"9989 - Ravi R, Travel to  NAG-DEL , dt - 14/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0135357, dt - 11/07/2018",15U158AV,,,
SCRGEOFB,SC33TRIN/1084/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"10658 - Sayee Rajesh M, Travel to  JHB-KUL-MAA , dt - 21/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0135018, dt - 11/07/2018",18L119ES,,,
SCRGEOFB,SC33TRIN/1085/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"TP2217 - Satish R, Travel to  MAA-BKK-CGK-BKK-MAA , dt - 22/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0135903, dt - 12/07/2018",17A180ES,,,
SCRGEOFB,SC33TRIN/1085/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"TP2217 - Satish R, Travel to  MAA-BKK-CGK-BKK-MAA , dt - 22/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0135903, dt - 12/07/2018",17A180ES,,,
SCRGEOFB,SC33TRIN/1086/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"12788 - Hari Sankar B, Travel to  MAA-KUL-MAA , dt - 15/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0135939, dt - 12/07/2018",16L163ES,,,
SCRGEOFB,SC33TRIN/1086/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"12788 - Hari Sankar B, Travel to  MAA-KUL-MAA , dt - 15/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0135939, dt - 12/07/2018",16L163ES,,,
SCRGEOFB,SC33TRIN/1087/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"12613 - Akilavel P, Travel to  DXB-MAA , dt - 28/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0137551, dt - 14/07/2018",17D104ES,,,
SCRGEOFB,SC33TRIN/1087/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"12613 - Akilavel P, Travel to  DXB-MAA , dt - 28/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0137551, dt - 14/07/2018",17D104ES,,,
SCRGEOFB,SC33TRIN/1088/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE,"12613 - Akilavel P, Travel to  MAA-PNQ-AUH , dt - 17/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0137793, dt - 14/07/2018",17D104ES,,,
SCRGEOFB,SC33TRIN/1088/19,30-Jul-18,S00192,FCM_FOR_TRV_FARE_GST,"12613 - Akilavel P, Travel to  MAA-PNQ-AUH , dt - 17/07/2018 , FCM TRAVEL SOLUTIONS INDIA PVT LTD Invoice No.  - T0137793, dt - 14/07/2018",17D104ES,,,
SCRGEOFB,SC33TRIN/1089/19,24-Jul-18,S02534,VKC_ADVANCE_GST,"11794 - Aarthi Kumaran, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3700, dt - 20/07/2018",,FT,11794,
SCRGEOFB,SC33TRIN/1089/19,24-Jul-18,S02534,VKC_SER_CHARGE_GST,"11794 - Aarthi Kumaran, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3700, dt - 20/07/2018",16U149AV,,,
SCRGEOFB,SC33TRIN/1089/19,24-Jul-18,S02534,VKC_ADVANCE,"11794 - Aarthi Kumaran, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3700, dt - 20/07/2018",,FT,11794,
SCRGEOFB,SC33TRIN/1090/19,24-Jul-18,S02534,VKC_ADVANCE_GST,"11941 - Gowtham Vishnu P, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3693, dt - 20/07/2018",,FT,11941,
SCRGEOFB,SC33TRIN/1090/19,24-Jul-18,S02534,VKC_SER_CHARGE_GST,"11941 - Gowtham Vishnu P, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3693, dt - 20/07/2018",18X107AV,,,
SCRGEOFB,SC33TRIN/1090/19,24-Jul-18,S02534,VKC_ADVANCE,"11941 - Gowtham Vishnu P, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3693, dt - 20/07/2018",,FT,11941,
SCRGEOFB,SC33TRIN/1091/19,24-Jul-18,S02534,VKC_ADVANCE_GST,"9641 - Vishnu M Karakkattu, Travel to   , dt -  , Essel Finance VKC Forex Limited Invoice No.  - CM05-1819-3701, dt - 20/07/2018",,FT,9641,
